"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"353","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:21:20,FALSE,NA,"957362915169980420",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","Terry_Jim",52,TRUE,FALSE,NA,NA
"354","Did you know that @JonWatkinsHost was stuck on a cruise ship during A HURRICANE? He lived to tell the tale on our m… https://t.co/THYGpX6HVy",FALSE,0,NA,2018-01-27 21:21:20,TRUE,NA,"957362913177563136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MIX1051Utah",2,FALSE,FALSE,NA,NA
"355","RT @Ian56789: Oprah Winfrey offers up another sacrificial lamb for Harvey Weinstein's abuse. And these people call themselves ""liberals"".
I…",FALSE,0,NA,2018-01-27 21:21:19,FALSE,NA,"957362911831191552",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","earthikaa2",44,TRUE,FALSE,NA,NA
"356","Did You Know? In 10 minutes a hurricane releases more energy than all the world #ccm1 https://t.co/IWRiFVVCbA",FALSE,0,NA,2018-01-27 21:21:18,FALSE,NA,"957362908148756480",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","AlCoastNews",0,FALSE,FALSE,NA,NA
"357","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:21:18,FALSE,NA,"957362907590864901",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JBoogSoTrill",999,TRUE,FALSE,NA,NA
"358","RT @MarkSimoneNY: NY Times story that Hillary covered up sexual harassment in her own office. That’s news?? She covered it up in her own ho…",FALSE,0,NA,2018-01-27 21:21:17,FALSE,NA,"957362903866277888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jim_jhill1",239,TRUE,FALSE,NA,NA
"359","RT @cheekycondor: 2000 children (including my little brother) in Liverpool just sang hurricane at the Echo Arena and it was amazing I liter…",FALSE,0,NA,2018-01-27 21:21:16,FALSE,NA,"957362898459873285",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mcveysart",213,TRUE,FALSE,NA,NA
"360","Dont hold breath, @RNC will never RETURN donations from #SteveWynnPredator, because #hypocrisy &amp; immorality runneth… https://t.co/FnPWTovFzt",FALSE,1,NA,2018-01-27 21:21:16,TRUE,NA,"957362897180557312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MonicaRivpin",0,FALSE,FALSE,NA,NA
"361","RT @CREWcrew: Whitefish Energy, the small two-person energy firm from Ryan Zinke’s hometown, spent $150,000 last quarter lobbying Congress…",FALSE,0,NA,2018-01-27 21:21:13,FALSE,NA,"957362886648782849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","allen_realtalk",414,TRUE,FALSE,NA,NA
"362","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:21:10,FALSE,NA,"957362873688207360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OccupyPdx",3662,TRUE,FALSE,NA,NA
"363","RT @BlueNGoldJoe: @GOPChairwoman Will the RNC be returning Wynn's money as it called on the DNC to do after Harvey Weinstein story broke?",FALSE,0,NA,2018-01-27 21:21:08,FALSE,NA,"957362862770573312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sjcmilovejam",23,TRUE,FALSE,NA,NA
"364","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:21:07,FALSE,NA,"957362862229467136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElStache",256,TRUE,FALSE,NA,NA
"365","RT @RealMattCouch: I think the GOP should give back as much of Steve Wynn's money as Hillary Clinton's Foundation gave back of Harvey Weins…",FALSE,0,NA,2018-01-27 21:21:04,FALSE,NA,"957362847209742336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lish0531",44,TRUE,FALSE,NA,NA
"366","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:21:03,FALSE,NA,"957362844734955520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andredufabre",108,TRUE,FALSE,NA,NA
"367","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:21:03,FALSE,NA,"957362842067439616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SenorWaterHead",945,TRUE,FALSE,NA,NA
"368","Screen shot from #Hurricane music video which will be released on January 30th https://t.co/DBgamRACqd",FALSE,0,NA,2018-01-27 21:21:03,FALSE,NA,"957362841845149696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DKeela",0,FALSE,FALSE,NA,NA
"369","RT @lizlorenc: THIS <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> THIS IS NOT AMERICA
THIS IS DISGRACEFUL
#ThisIsNotNormal
ThisAmazingGenerous GivingMan
AlongW/The
DoctorLastWeek
Fath…",FALSE,0,NA,2018-01-27 21:21:01,FALSE,NA,"957362836153528322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sloantone",1,TRUE,FALSE,NA,NA
"370","@TheBiancaDelRio when will the most anticipated film of 2018 hit @netflix Hurricane Bianca 2!!!!",FALSE,0,"TheBiancaDelRio",2018-01-27 21:21:01,FALSE,NA,"957362835901898753","1292376426","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thorn230189",0,FALSE,FALSE,NA,NA
"371","@dilichi_ Harvey will settle out of court. Dorcas and Taxify would be made to pay the Taxify guy a lot of money, he… https://t.co/QKLrhHnbj0",FALSE,0,"dilichi_",2018-01-27 21:21:01,TRUE,"956835122933829632","957362834228285440","793591730855632896","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ebenzy_",0,FALSE,FALSE,NA,NA
"372","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:21:01,FALSE,NA,"957362833506820097",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","LPeterP",945,TRUE,FALSE,NA,NA
"373","RT @JohnFugelsang: This tweet contains the names of every congressman who demanded Dems return Harvey Weinstein $ who now demands GOPs retu…",FALSE,0,NA,2018-01-27 21:21:01,FALSE,NA,"957362833276133376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mapleridge8",1088,TRUE,FALSE,NA,NA
"374","RT @VanityFair: “He’s always been gunning for me,” says @RoseMcGowan of Harvey Weinstein. “But that’s O.K.—I’ve been gunning for him, too.”…",FALSE,0,NA,2018-01-27 21:20:58,FALSE,NA,"957362821821550592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sergiosanmiguel",192,TRUE,FALSE,NA,NA
"375","Laundry requires beer! - Drinking a Mandarina Jolie by @903brewers @ Harvey Washbangers  — https://t.co/RONhVkvM0X #photo",FALSE,0,NA,2018-01-27 21:20:57,FALSE,NA,"957362817233022977",NA,"<a href=""https://untappd.com"" rel=""nofollow"">Untappd</a>","smdesantis",0,FALSE,FALSE,"-96.3188","30.6143"
"376","RT @ScottLaday: Me, waiting for Republicans to return any money donated by RNC Finance Chairman Steve Wynn after they attacked Democrats fo…",FALSE,0,NA,2018-01-27 21:20:51,FALSE,NA,"957362793719717893",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GBFanLouise",39,TRUE,FALSE,NA,NA
"377","@Donnydinker @Kitchener1850 @pinkpanther3434 One of my favorite episodes was where they had that lamaze class in th… https://t.co/p3VP660nTY",FALSE,0,"Donnydinker",2018-01-27 21:20:50,TRUE,"957361641255047169","957362790255259650","2902857675","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kittycatnut",0,FALSE,FALSE,NA,NA
"378","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:20:49,FALSE,NA,"957362783217225728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tank_SK8",999,TRUE,FALSE,NA,NA
"379","RT @NathanHRubin: Steve Wynn is the Harvey Weinstein of the Right, with one key difference. 

Weinstein wasn’t officially involved in any f…",FALSE,0,NA,2018-01-27 21:20:48,FALSE,NA,"957362780885082112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","California4Bron",4977,TRUE,FALSE,NA,NA
"380","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:20:48,FALSE,NA,"957362778653720576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bubalub1021",52,TRUE,FALSE,NA,NA
"381","@HillaryClinton By your BFF Harvey Weinstein?",FALSE,0,"HillaryClinton",2018-01-27 21:20:47,FALSE,"957091288754606080","957362774811672576","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","simcityfood",0,FALSE,FALSE,NA,NA
"382","RT @BlueNGoldJoe: @GOPChairwoman Will the RNC be returning Wynn's money as it called on the DNC to do after Harvey Weinstein story broke?",FALSE,0,NA,2018-01-27 21:20:43,FALSE,NA,"957362759552917506",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fringephile",23,TRUE,FALSE,NA,NA
"383","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:20:39,FALSE,NA,"957362740946812929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MariniteA",945,TRUE,FALSE,NA,NA
"384","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:20:38,FALSE,NA,"957362740749840384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jjcjmc",108,TRUE,FALSE,NA,NA
"385","@JackMasseyWelsh You've asked them how long to ban a hacker again haven't you...",FALSE,0,"JackMasseyWelsh",2018-01-27 21:20:37,FALSE,"957362410880491525","957362735175684096","457652659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harvey_0317",0,FALSE,FALSE,NA,NA
"386","@Teeniken So u sef dey here with Harvey and Annalise",FALSE,0,"Teeniken",2018-01-27 21:20:37,FALSE,"956842582335741952","957362733086920705","258781975","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Phaity",0,FALSE,FALSE,NA,NA
"387","The #GuyHarvey Dorado Pro-UVX keeps you cool and dry, while blocking UV - avail at https://t.co/VYHelgPKDn Shop Now! https://t.co/j2DYPVYdW1",FALSE,0,NA,2018-01-27 21:20:35,FALSE,NA,"957362726791270401",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","GuyHarveyShirts",0,FALSE,FALSE,NA,NA
"388","RT @samstein: The RNC went to 11 demanding ever Dem return a Harvey Weinstein donation. Now, the RNC’s Finance Chair is accused by numerous…",FALSE,0,NA,2018-01-27 21:20:35,FALSE,NA,"957362725646082048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PergolaDavid",1481,TRUE,FALSE,NA,NA
"389","RT @MarkSimoneNY: Fake News Katy Tur on MSNBC keeps reporting the Steve Wynn sexual allegations with ""Trump Confidant Steve Wynn""  Never on…",FALSE,0,NA,2018-01-27 21:20:32,FALSE,NA,"957362713507876864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","armchairadmiral",1286,TRUE,FALSE,NA,NA
"390","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:20:29,FALSE,NA,"957362702753648640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","puccilona",3662,TRUE,FALSE,NA,NA
"391","RT @sahluwal: Harry Pangemanan escaped religious persecution in Indonesia &amp; came to the US seeking asylum. After Hurricane Sandy devastated…",FALSE,0,NA,2018-01-27 21:20:27,FALSE,NA,"957362693454880768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KWMystic",131,TRUE,FALSE,NA,NA
"392","RT @BrockeLever: Apotex worked with Direct Relief in Haiti, who was a “particularly active” member of the Clinton Foundation/Clinton Global…",FALSE,0,NA,2018-01-27 21:20:27,FALSE,NA,"957362692657827841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","twostepdancerca",1,TRUE,FALSE,NA,NA
"393","She really thought she was just gonna go to Vermont, give him some of her special jam &amp; forget about that hurricane… https://t.co/GS007iqn42",FALSE,4,NA,2018-01-27 21:20:26,TRUE,NA,"957362688635662338",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kendradws",1,FALSE,FALSE,NA,NA
"394","RT @FortniteGame: Party and Social services are still being impacted, but we are looking into a lead involving network configuration that m…",FALSE,0,NA,2018-01-27 21:20:25,FALSE,NA,"957362685976432642",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Harvey_Y18",571,TRUE,FALSE,NA,NA
"395","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:20:22,FALSE,NA,"957362673179643905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rtirado",108,TRUE,FALSE,NA,NA
"396","RT @politico: 5/6 Gov. Ricardo Rosselló has asked for flexibility to spend disaster aid on land surveys and other work needed to transfer p…",FALSE,0,NA,2018-01-27 21:20:20,FALSE,NA,"957362665109819394",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","goldbyrd",18,TRUE,FALSE,NA,NA
"397","RT @relationshipsdw: Do what you love... Harvey Mackay #quote  #inspiration https://t.co/mJqPv1K9re",FALSE,0,NA,2018-01-27 21:20:16,FALSE,NA,"957362646944288769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rory_Maison",3,TRUE,FALSE,NA,NA
"398","RT @TMZ: BREAKING: Court Clerk Slipped Meek Mill A Note Asking for Money During Probation Violation Hearing! Harvey explains. #MeekMill htt…",FALSE,0,NA,2018-01-27 21:20:12,FALSE,NA,"957362628455796738",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YoungRegis",256,TRUE,FALSE,NA,NA
"399","RT @politico: 1/6 Last month, @woellert and @smahaskey traveled to Puerto Rico to reveal a housing crisis generations in the making. Tens o…",FALSE,0,NA,2018-01-27 21:20:11,FALSE,NA,"957362626169798656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OgTeabelly",108,TRUE,FALSE,NA,NA
"400","RT @BillRatchet: my new gender pronoun is simply ‘gamer’",FALSE,0,NA,2018-01-27 21:20:11,FALSE,NA,"957362623594442752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Classy_Harvey",205,TRUE,FALSE,NA,NA
"401","RT @hcfcd: Our Engineering Division Director, Alan Black, presented at the Women in Transportation Luncheon. He spoke on the effects Hurric…",FALSE,0,NA,2018-01-27 21:20:10,FALSE,NA,"957362622109597699",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SMLkitakomenews",1,TRUE,FALSE,NA,NA
"402","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:20:10,FALSE,NA,"957362621002534913",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","FrankBX61",3662,TRUE,FALSE,NA,NA
"403","RT @washingtonpost: Will RNC return Steve Wynn’s donations after calling on DNC to return Harvey Weinstein’s https://t.co/CmL04lo4wh",FALSE,0,NA,2018-01-27 21:20:08,FALSE,NA,"957362611179401216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alex_logan16",3662,TRUE,FALSE,NA,NA
"404","RT @samstein: The RNC went to 11 demanding ever Dem return a Harvey Weinstein donation. Now, the RNC’s Finance Chair is accused by numerous…",FALSE,0,NA,2018-01-27 21:20:08,FALSE,NA,"957362611179290624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JamieMcCall",1481,TRUE,FALSE,NA,NA
"405","RT @ananavarro: Matt Lauer lost his job.
Charlie Rose lost his job.
Mark Halperin lost his job.
Glenn Thrush lost his job.
Billy Bush lost…",FALSE,0,NA,2018-01-27 21:20:06,FALSE,NA,"957362603373858816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sultanofchi",201110,TRUE,FALSE,NA,NA
"406","#Pornstar Mia Khalifa in war of words with WWE star Hurricane Helms https://t.co/2fehsSEFur
#miakhalifa… https://t.co/8X8eGvxTaK",FALSE,2,NA,2018-01-27 21:20:00,TRUE,NA,"957362579973857280",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","porn",0,FALSE,FALSE,NA,NA
"407","RT @kfdmnews: PICTURES OF TODAY/HARVEY from Deanna Campbell on Kinard Street in Groves near Taft https://t.co/1y8DHX6uxQ",FALSE,0,NA,2018-01-27 21:19:59,FALSE,NA,"957362576110780416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","deeden86",7,TRUE,FALSE,NA,NA
"408","RT @RealJack: The same Democrats who were okay with Harvey Weinstein’s donations to Hillary are in a full on meltdown mode over Steve Wynn.…",FALSE,0,NA,2018-01-27 21:19:59,FALSE,NA,"957362575120871424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JBaker31826004",52,TRUE,FALSE,NA,NA
"409","RT @TheDemCoalition: ""The @GOP demanded the Democrats return donations received from Harvey Weinstein. Wynn gave millions to the GOP. Will…",FALSE,0,NA,2018-01-27 21:19:56,FALSE,NA,"957362564559753216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","momentspin",945,TRUE,FALSE,NA,NA
"410","RT @GloTIMETV_: #COMPETITION #WIN a £100 voucher to spend at @HarveyNichols and have your own ‘Ab Fab” experience  https://t.co/Hwx3Ryr4uG…",FALSE,0,NA,2018-01-27 21:19:56,FALSE,NA,"957362560822587392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","courtneyk921",102,TRUE,FALSE,NA,NA
